N,P,K,Soil_pH,Soil_Moisture,Organic_Carbon,Temperature,Humidity,Rainfall,Sunlight_Hours,Wind_Speed,Altitude,Fertilizer_Used,Pesticide_Used,Crop_Yield_ton_per_hectare,Normalize_Rainfall_by_Windspeed,Soil_Type_Loamy,Soil_Type_Sandy,Soil_Type_Silt,Region_East,Region_North,Region_South,Region_West,Season_Rabi,Season_Zaid,Crop_Type_Maize,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Sugarcane,Crop_Type_Wheat,Irrigation_Type_Drip,Irrigation_Type_Rainfed,Irrigation_Type_Sprinkler,SOC_Binned_0.5,SOC_Binned_1.0,SOC_Binned_1.5,Soil_Moisture_Binned_20,Soil_Moisture_Binned_40,Soil_Moisture_Binned_60
57,26,139,6.36,38.4,0.53,11.88,74.67,2724.97,9.42,7.52,263,109.83,7.45,8.44,362.3630319148936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
80,99,89,7.26,41.47,0.63,16.06,76.18,1285.72,9.2,14.32,1637,304.29,16.15,10.62,89.78491620111731,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
133,80,21,6.06,55.76,1.41,33.93,31.69,767.47,10.49,16.68,1780,80.81,24.12,9.95,46.01139088729017,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
130,19,45,6.69,58.09,0.37,32.73,33.6,748.57,8.35,17.95,1988,250.78,21.34,7.25,41.70306406685237,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,23,33,4.9,49.15,0.5,21.8,88.89,2443.43,5.58,3.09,289,277.2,5.22,8.79,790.7540453074433,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
156,34,101,6.37,29.71,0.55,21.71,59.53,1451.98,9.08,1.73,832,144.17,18.7,6.21,839.2947976878613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,96,121,5.62,41.43,0.39,36.51,62.15,1029.46,10.87,5.68,76,283.94,23.42,75.63,181.24295774647888,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39,77,51,6.56,21.53,1.19,15.46,66.73,2271.3,10.2,12.6,665,67.68,2.46,25.89,180.2619047619048,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
135,86,81,6.59,26.51,1.58,20.72,87.87,2142.87,4.01,7.88,1577,330.88,17.0,11.89,271.93781725888323,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
30,87,134,7.36,30.15,0.48,32.9,39.57,2575.76,7.02,8.92,161,170.32,2.12,8.99,288.76233183856505,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
68,85,49,6.64,18.64,1.34,27.24,67.98,2465.29,5.46,17.99,1970,303.21,0.12,11.31,137.03668704836022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
50,44,50,6.89,59.25,0.53,11.81,34.55,544.5,7.45,9.35,805,152.45,24.39,8.42,58.23529411764706,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
94,96,56,6.6,21.13,1.57,10.35,60.81,729.27,6.74,16.56,411,265.0,5.23,7.0,44.038043478260875,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
44,30,121,8.17,49.84,0.96,10.57,56.42,1451.72,7.93,8.0,585,224.72,19.99,11.15,181.465,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
161,99,147,7.49,40.28,1.4,29.68,46.09,2536.86,9.78,8.48,1363,190.1,13.95,9.0,299.1580188679245,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
90,19,105,7.37,56.59,0.52,28.67,56.43,2165.6,8.5,14.12,484,347.58,15.75,12.36,153.37110481586402,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
177,43,78,6.93,52.05,1.45,11.34,71.9,625.55,6.51,16.32,1852,291.32,3.79,8.72,38.330269607843135,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
167,61,47,6.6,52.99,0.41,13.96,80.46,774.24,6.37,14.82,2148,97.54,18.93,24.17,52.24291497975708,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
116,36,141,5.97,35.92,0.33,31.68,77.09,1460.31,5.47,9.01,90,343.05,8.46,11.11,162.07658157602663,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
134,92,80,7.47,56.7,1.22,19.29,65.09,2020.98,7.61,12.87,1387,196.07,15.08,9.79,157.03030303030303,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
63,71,35,5.44,19.74,0.44,39.75,83.82,788.51,9.68,5.48,464,244.71,9.97,23.45,143.88868613138686,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
153,97,88,4.92,37.22,1.43,19.37,71.63,508.45,4.01,2.31,705,94.29,4.48,4.65,220.1082251082251,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
139,49,63,7.17,64.73,1.11,20.07,80.3,346.31,8.96,3.69,1728,346.35,3.39,9.51,93.8509485094851,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
62,74,132,5.29,62.41,0.73,22.58,53.89,626.45,7.55,1.41,41,198.14,9.82,6.2,444.29078014184404,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
127,84,38,7.87,19.11,0.66,34.83,71.9,1324.81,10.02,8.56,556,193.53,0.18,24.55,154.76752336448595,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
90,74,103,7.42,43.65,0.41,26.72,34.47,2461.41,7.58,12.15,654,146.85,24.1,10.51,202.58518518518517,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,72,112,6.85,30.78,1.19,35.72,87.43,401.66,10.15,1.57,465,172.15,7.17,7.87,255.8343949044586,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
113,17,119,5.87,51.42,1.49,22.82,67.76,1999.38,9.18,1.88,1623,281.82,16.89,12.49,1063.5000000000002,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
94,48,58,6.97,51.79,1.28,28.25,81.4,634.93,7.4,9.85,736,87.03,14.31,74.79,64.45989847715735,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
106,59,86,6.42,15.0,1.11,10.14,59.12,1529.03,6.09,16.97,2026,140.73,18.27,10.9,90.101944608132,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,64,92,5.79,57.29,0.45,27.27,31.85,1018.57,10.82,3.4,1719,159.43,20.72,25.63,299.5794117647059,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
162,16,69,8.01,26.18,1.38,12.42,59.52,2396.27,5.46,12.53,953,132.82,21.91,25.9,191.24261771747805,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
109,29,72,5.35,63.3,1.55,15.79,73.55,1960.54,9.45,12.13,1007,121.97,16.76,7.95,161.62737015663643,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
44,51,65,7.36,60.27,0.64,39.93,33.92,1042.13,8.79,6.2,2142,349.67,9.7,12.49,168.08548387096775,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
57,29,71,7.52,24.53,0.85,29.12,36.02,1558.07,6.87,2.29,83,296.69,12.35,7.93,680.3799126637555,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
52,74,143,8.04,46.82,0.32,36.08,33.26,2191.7,9.03,11.36,844,123.24,9.17,26.3,192.931338028169,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
138,99,24,6.67,29.82,1.38,11.72,37.19,2467.38,4.91,8.54,386,319.81,23.76,10.31,288.92037470726,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
136,78,93,6.62,20.15,0.33,21.54,66.86,1848.97,5.69,6.3,676,174.31,8.01,11.85,293.4873015873016,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
174,95,114,7.93,58.7,0.93,35.87,82.46,1836.44,9.03,14.26,563,83.1,6.62,8.43,128.7826086956522,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
142,66,94,7.52,24.04,1.05,22.32,58.26,557.41,4.9,7.88,1328,232.59,13.72,10.59,70.73730964467005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
127,37,135,7.4,36.05,0.37,17.61,78.53,1603.24,10.34,11.49,1094,213.95,2.38,7.53,139.53350739773717,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
170,51,149,7.48,61.21,0.53,24.43,53.91,2338.16,8.18,5.36,1412,192.79,22.11,11.66,436.2238805970149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
171,55,87,6.48,18.77,1.33,24.13,81.32,2006.1,4.5,2.33,53,112.74,24.65,9.48,860.9871244635192,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
168,71,99,4.94,42.53,0.63,39.72,39.45,418.89,9.38,3.64,1938,280.63,8.71,8.31,115.07967032967032,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
57,39,124,5.47,43.61,1.24,20.64,64.44,2048.93,7.06,7.25,834,210.44,2.9,8.66,282.6110344827586,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
71,51,88,6.99,53.15,1.27,38.72,61.21,1306.59,6.07,13.47,1325,298.14,6.94,7.82,96.99999999999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
128,54,35,6.15,56.36,0.83,37.36,36.17,2009.91,7.72,10.96,132,115.68,10.47,9.93,183.38594890510947,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
90,99,106,6.86,36.21,0.38,23.49,44.29,2328.08,9.26,7.4,1874,342.98,20.97,26.06,314.6054054054054,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
152,60,143,6.68,52.18,0.31,38.35,59.08,736.12,10.38,9.06,1257,255.33,24.19,76.14,81.24944812362031,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
93,74,60,6.29,60.52,0.94,31.87,76.31,2476.57,6.24,10.89,254,201.88,17.99,12.12,227.41689623507807,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
60,33,138,5.6,59.31,0.39,36.55,84.29,786.47,8.86,3.88,102,279.16,23.31,76.18,202.69845360824743,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
110,23,38,7.24,40.09,1.24,36.75,74.14,1018.12,6.39,5.62,1485,233.2,4.52,7.99,181.16014234875445,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
39,83,95,7.89,45.35,0.8,12.56,47.58,2001.29,4.09,5.7,1923,182.83,23.23,8.42,351.1035087719298,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
37,19,128,7.42,48.64,1.19,36.9,36.17,2118.28,10.74,2.75,275,285.42,14.47,9.59,770.2836363636364,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
178,40,138,5.21,55.96,0.83,24.69,61.51,1364.52,6.09,4.4,512,157.59,11.22,26.33,310.11818181818177,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
88,33,132,6.63,40.39,1.12,29.11,50.66,581.69,7.25,10.51,545,67.42,11.35,4.48,55.34633682207422,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59,44,21,7.64,20.6,1.38,19.02,63.8,2593.66,8.54,4.85,1948,289.65,23.82,26.7,534.7752577319587,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
174,62,39,6.81,34.27,1.45,29.37,53.88,1166.7,8.76,10.89,358,146.83,9.14,9.32,107.13498622589532,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
49,30,138,6.29,51.01,0.32,10.81,52.75,2718.1,9.76,1.41,1708,236.76,3.89,11.32,1927.7304964539007,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
77,85,114,5.77,46.19,1.14,21.14,84.72,2422.97,6.67,3.95,947,319.02,14.8,10.87,613.4101265822784,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
159,32,40,5.92,52.67,1.03,28.86,70.05,1038.54,8.95,11.4,2164,135.27,2.77,22.83,91.1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
66,70,27,5.62,40.0,1.13,15.91,70.18,2169.94,8.31,10.94,1034,319.22,17.81,8.07,198.3491773308958,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
158,35,48,5.47,23.72,0.38,30.18,38.02,983.27,10.9,5.69,1903,112.2,0.02,6.72,172.8066783831283,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
161,45,54,6.8,20.76,0.39,34.87,53.38,363.04,9.18,11.6,1875,132.33,10.21,72.03,31.296551724137935,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
129,15,57,6.53,39.06,0.95,11.12,75.77,957.32,10.61,3.82,596,222.35,19.99,9.98,250.60732984293196,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
83,17,109,7.3,25.29,0.37,28.12,64.02,700.34,5.98,14.9,803,214.72,10.23,6.59,47.00268456375839,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
151,39,87,5.85,64.11,1.31,27.42,57.62,1069.6,7.19,5.26,1942,315.79,19.14,7.97,203.34600760456271,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
54,22,128,6.37,24.94,1.3,33.46,88.37,1494.61,7.71,8.94,645,128.83,17.59,6.73,167.18232662192395,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
160,79,130,7.11,43.34,0.45,30.93,38.18,676.3,9.94,17.1,1307,338.35,16.74,7.17,39.549707602339176,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38,76,31,8.07,15.09,0.89,23.64,39.65,542.03,6.97,10.82,215,228.82,10.35,6.75,50.09519408502772,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
63,21,51,5.99,27.68,1.07,20.64,63.79,1571.57,7.9,13.79,368,242.42,22.96,73.97,113.96446700507614,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
72,21,82,5.81,27.96,1.42,39.57,54.31,1169.16,4.96,13.67,1688,63.95,9.0,21.52,85.52743233357718,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
103,22,62,6.33,51.9,1.58,25.05,58.84,1417.07,5.35,7.48,1437,348.92,9.54,12.43,189.44786096256684,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
123,33,126,7.26,39.78,0.32,22.24,62.87,2775.78,6.74,2.7,1637,160.71,17.44,12.74,1028.0666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
51,31,57,8.07,15.6,0.92,39.79,37.65,1179.25,4.35,6.79,419,200.51,18.66,8.77,173.67452135493372,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
99,25,48,6.62,33.96,1.34,15.42,46.21,1808.54,4.53,1.57,1171,72.66,7.87,9.62,1151.936305732484,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
159,63,74,7.56,47.24,1.33,15.58,62.23,1509.7,8.93,5.49,543,197.3,19.91,8.39,274.9908925318761,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
123,25,71,6.38,46.84,1.0,39.29,41.61,2143.12,4.5,1.62,1001,86.17,20.67,25.23,1322.9135802469134,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
61,55,134,4.94,17.69,0.54,29.73,80.38,2762.11,4.01,8.13,989,340.21,1.14,11.84,339.7429274292743,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
135,76,38,7.84,61.45,1.03,25.59,77.01,1608.52,4.44,1.15,1321,303.96,11.74,8.96,1398.713043478261,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
173,66,54,5.79,27.35,0.81,12.03,64.09,1176.1,8.47,13.93,90,267.48,16.49,8.47,84.42928930366116,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
30,80,67,5.27,59.58,0.83,20.68,59.7,706.24,7.93,17.37,2007,216.28,6.26,22.94,40.658606793321816,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
101,82,129,8.19,25.67,0.73,23.0,85.77,2330.91,9.7,1.54,1267,289.46,16.55,12.35,1513.577922077922,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
79,89,50,5.98,43.39,0.49,25.34,75.14,483.8,5.44,10.82,1108,110.31,4.43,7.92,44.71349353049908,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
170,81,22,5.26,35.3,1.26,23.1,32.29,1753.51,8.13,5.6,1600,94.03,0.26,7.67,313.12678571428575,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
44,54,107,5.86,44.07,1.22,23.14,43.4,2209.82,9.65,9.9,141,65.4,14.52,25.18,223.2141414141414,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
82,19,71,6.55,39.89,1.01,39.85,34.38,779.75,9.03,17.03,603,205.19,1.67,23.14,45.78684674104521,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
37,99,90,5.1,15.1,0.76,39.22,89.68,1501.86,6.23,14.01,1955,259.34,11.3,72.79,107.19914346895074,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
103,36,70,6.0,32.57,1.37,12.59,55.33,1292.33,8.33,13.69,1355,153.76,10.85,24.01,94.39956172388605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
75,51,75,7.07,15.56,0.51,15.06,38.05,825.98,9.12,5.99,757,66.87,23.8,7.06,137.8931552587646,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
98,25,118,7.91,49.17,0.86,38.25,51.49,2505.03,9.73,14.54,1870,79.4,3.02,8.05,172.28541953232465,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
143,58,40,6.15,57.67,1.15,19.57,88.8,1630.78,10.92,2.74,402,105.27,12.51,8.03,595.1751824817518,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
176,67,148,6.72,34.24,1.37,28.35,38.58,2440.75,6.8,13.03,359,190.17,19.64,75.04,187.31772831926324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
152,91,127,6.96,41.24,1.14,33.94,51.42,2428.48,4.21,7.87,1105,184.84,2.64,8.83,308.574332909784,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
168,75,72,5.04,18.29,0.45,24.13,46.55,2750.36,7.66,8.43,1722,99.57,16.03,23.82,326.25860023724795,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
146,81,25,5.96,34.26,0.43,10.5,77.41,2598.88,6.25,9.33,1980,295.74,23.98,28.66,278.550911039657,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
72,27,101,7.13,21.94,0.37,34.84,31.53,2131.33,6.11,14.06,2132,247.66,0.37,75.78,151.5881934566145,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
49,25,98,7.3,18.24,1.03,32.69,86.8,1988.54,8.78,6.3,603,194.57,11.7,7.11,315.64126984126983,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
177,25,66,6.01,23.6,0.62,11.24,82.12,710.1,4.3,6.5,655,271.02,21.37,75.33,109.24615384615385,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50,99,115,4.82,58.54,0.51,36.92,51.86,1373.54,7.79,9.85,1817,340.73,4.57,11.09,139.4456852791878,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
111,99,125,4.82,64.11,0.41,35.71,84.08,1708.91,8.44,5.55,594,76.91,15.36,8.11,307.91171171171175,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
86,21,101,6.63,58.96,1.13,18.25,55.54,454.68,9.08,8.58,671,348.42,14.13,75.61,52.99300699300699,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
103,31,50,6.68,63.48,1.28,12.4,47.52,686.67,10.74,12.23,1286,345.2,17.22,10.72,56.14636140637776,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
127,62,77,6.69,51.54,1.42,22.1,54.42,1901.89,4.06,17.83,316,99.32,18.22,9.5,106.66797532249021,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
139,28,42,7.25,22.99,1.07,36.25,79.5,667.62,7.66,5.45,435,321.0,14.94,10.11,122.49908256880734,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
144,77,60,7.93,43.16,0.76,24.47,63.67,1146.02,10.12,5.46,839,271.85,19.24,8.21,209.8937728937729,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
71,78,34,8.17,51.58,0.91,18.45,43.03,393.2,5.43,7.7,2032,120.25,5.73,21.38,51.064935064935064,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
97,89,106,7.18,40.67,1.13,16.95,34.18,724.36,10.83,12.2,2155,293.73,21.84,7.17,59.373770491803285,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
99,91,22,6.55,42.73,1.23,20.65,66.39,1686.2,5.33,16.75,1989,100.09,22.8,8.03,100.66865671641791,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
107,79,20,5.28,44.31,1.14,39.82,79.1,1905.01,8.46,17.13,935,102.79,5.7,6.23,111.20899007589026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
119,48,94,6.11,38.34,1.55,36.35,81.33,557.34,4.52,6.75,1600,105.53,24.75,6.07,82.56888888888889,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
140,23,95,6.75,29.53,1.28,26.41,79.38,903.52,7.63,8.09,319,263.74,19.64,24.16,111.68355995055624,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
141,91,23,8.2,46.85,1.28,34.25,60.81,1289.12,5.75,8.42,1622,65.46,2.5,23.74,153.10213776722088,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
132,51,44,5.23,17.68,1.37,19.49,52.66,2006.02,6.18,6.93,1158,207.95,9.67,8.07,289.4689754689755,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
174,44,113,7.5,23.55,0.9,28.46,88.52,487.54,6.59,6.36,2198,185.01,0.19,72.83,76.65723270440252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
48,55,115,8.2,61.26,0.64,36.18,85.34,1422.2,5.63,2.21,88,110.58,11.31,6.65,643.529411764706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
99,59,127,7.54,39.44,1.36,21.03,75.12,2141.94,10.07,10.27,1830,83.59,17.2,5.77,208.56280428432328,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
92,61,118,7.41,56.08,0.9,34.01,55.8,651.26,5.06,12.26,1120,162.82,9.08,9.22,53.12071778140294,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
104,21,114,5.68,51.33,1.09,28.43,88.41,1664.11,7.01,17.86,2035,156.02,3.99,8.08,93.17525195968645,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
133,28,119,4.81,31.04,0.86,28.46,52.43,1401.99,10.87,11.53,75,342.29,23.94,11.12,121.59496964440591,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
104,62,110,5.57,55.18,0.81,11.23,71.07,1277.07,8.11,11.38,1553,116.84,3.82,6.77,112.22056239015816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
157,20,63,7.49,19.57,1.17,36.98,47.66,2634.69,8.42,7.3,1120,203.04,24.32,6.21,360.9164383561644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
85,48,147,5.16,58.75,1.16,33.28,80.14,1288.9,9.1,1.98,110,202.21,16.74,25.44,650.959595959596,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
51,94,42,5.81,49.03,0.7,11.09,81.61,1416.96,10.07,11.44,3,202.09,3.44,10.41,123.86013986013987,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
118,60,42,6.71,61.35,0.55,28.32,60.55,455.67,9.74,3.13,1883,335.05,21.03,7.56,145.58146964856232,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48,73,74,6.77,59.78,0.47,32.38,63.73,1212.75,6.55,13.65,2146,166.27,21.94,7.19,88.84615384615384,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55,84,96,6.65,34.01,0.45,33.85,86.91,1609.2,9.86,13.82,99,85.46,3.73,73.95,116.43994211287989,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
